frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y
24484,0,816.100,0.57,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24485,0,816.133,0.28,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24486,0,816.167,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24487,0,816.200,0.98,1,0.853481,0.076997,-0.515405,0.817207,0.069581,-0.572128,0.994,0.134
24488,0,816.233,0.98,1,0.841201,0.081361,-0.534567,0.796662,0.078345,-0.599326,0.965,0.140
24489,0,816.267,0.98,1,0.827552,0.095868,-0.553142,0.777113,0.097754,-0.621723,0.939,0.163
24490,0,816.300,0.98,1,0.825374,0.095586,-0.556435,0.769550,0.098730,-0.630909,0.931,0.162
24491,0,816.333,0.98,1,0.838961,0.082215,-0.537945,0.789743,0.082995,-0.607797,0.958,0.143
24492,0,816.367,0.98,1,0.842612,0.050048,-0.536191,0.795259,0.044281,-0.604651,0.962,0.082
24493,0,816.400,0.98,1,0.845095,0.039238,-0.533175,0.792582,0.031951,-0.608928,0.962,0.062
24494,0,816.433,0.98,1,0.840311,0.025155,-0.541521,0.785554,0.015699,-0.618595,0.951,0.035
24495,0,816.467,0.98,1,0.838872,0.009960,-0.544238,0.784990,-0.001673,-0.619507,0.949,0.007
24496,0,816.500,0.98,1,0.845549,-0.002697,-0.533891,0.790438,-0.017232,-0.612300,0.960,-0.017
24497,0,816.533,0.98,1,0.841005,-0.024361,-0.540478,0.795476,-0.049367,-0.603971,0.961,-0.064
24498,0,816.567,0.98,1,0.845527,-0.026495,-0.533275,0.794697,-0.051255,-0.604838,0.964,-0.068
24499,0,816.600,0.98,1,0.840196,-0.017557,-0.541998,0.794272,-0.036372,-0.606473,0.958,-0.047
24500,0,816.633,0.98,1,0.837827,-0.005801,-0.545905,0.782563,-0.021470,-0.622202,0.946,-0.023
24501,0,816.667,0.98,1,0.836342,0.018067,-0.547911,0.788660,0.006406,-0.614796,0.950,0.021
24502,0,816.700,0.98,1,0.844847,0.041275,-0.533413,0.804737,0.035991,-0.592540,0.972,0.069
24503,0,816.733,0.98,1,0.843194,0.050388,-0.535243,0.810999,0.048686,-0.583018,0.976,0.088
24504,0,816.767,0.98,1,0.847208,0.061680,-0.527669,0.818004,0.067149,-0.571279,0.987,0.117
24505,0,816.800,0.98,1,0.852284,0.071048,-0.518232,0.828523,0.083064,-0.553759,1.003,0.143
24506,0,816.833,0.98,1,0.850420,0.086334,-0.518972,0.827681,0.100448,-0.552136,1.003,0.173
24507,0,816.867,0.98,1,0.848001,0.089247,-0.522426,0.826548,0.104104,-0.553156,1.000,0.178
24508,0,816.900,0.98,1,0.847396,0.088266,-0.523573,0.822310,0.103821,-0.559488,0.995,0.176
24509,0,816.933,0.98,1,0.844739,0.083111,-0.528686,0.813213,0.101408,-0.573062,0.984,0.166
24510,0,816.967,0.93,1,0.649212,0.038411,-0.759637,0.554322,0.025204,-0.831921,0.647,0.040
24511,0,817.000,0.93,1,0.652362,0.030682,-0.757286,0.553190,0.015021,-0.832920,0.649,0.029
24512,0,817.033,0.88,1,0.655936,0.017041,-0.754624,0.559153,-0.000677,-0.829064,0.654,0.010
24513,0,817.067,0.93,1,0.654302,0.007054,-0.756200,0.547755,-0.009565,-0.836584,0.646,-0.002
24514,0,817.100,0.88,1,0.650347,0.012529,-0.759534,0.544108,-0.004263,-0.839005,0.642,0.005
24515,0,817.133,0.88,1,0.650550,0.021509,-0.759159,0.541125,0.005700,-0.840923,0.640,0.017
24516,0,817.167,0.88,1,0.654918,0.013919,-0.755572,0.547224,-0.001506,-0.836985,0.647,0.008
24517,0,817.200,0.88,1,0.656220,0.010285,-0.754499,0.548147,-0.005239,-0.836366,0.648,0.003
24518,0,817.233,0.88,1,0.654169,0.010384,-0.756277,0.542131,-0.005600,-0.840275,0.643,0.003
24519,0,817.267,0.88,1,0.653159,0.015812,-0.757056,0.544082,-0.000872,-0.839032,0.644,0.009
24520,0,817.300,0.88,1,0.649863,0.012149,-0.759954,0.543755,-0.005743,-0.839224,0.641,0.004
24521,0,817.333,0.88,1,0.649589,0.025132,-0.759870,0.540259,0.007182,-0.841468,0.639,0.020
24522,0,817.367,0.88,1,0.653063,0.031084,-0.756665,0.546621,0.011322,-0.837303,0.645,0.027
24523,0,817.400,0.88,1,0.652220,0.036330,-0.757158,0.552256,0.013123,-0.833572,0.648,0.031
24524,0,817.433,0.88,1,0.648285,0.040844,-0.760302,0.547536,0.013485,-0.836673,0.643,0.034
24525,0,817.467,0.88,1,0.637566,0.068871,-0.767311,0.540483,0.043062,-0.840252,0.632,0.070
24526,0,817.500,0.88,1,0.654820,0.078072,-0.751742,0.556930,0.052846,-0.828877,0.654,0.083
24527,0,817.533,0.93,1,0.638053,0.080661,-0.765756,0.546597,0.054122,-0.835645,0.637,0.084
24528,0,817.567,0.88,1,0.655910,0.062961,-0.752208,0.559598,0.034176,-0.828059,0.656,0.061
24529,0,817.600,0.88,1,0.644762,0.033675,-0.763641,0.543177,0.004561,-0.839606,0.638,0.024
24530,0,817.633,0.88,1,0.648652,0.025647,-0.760653,0.544502,0.000084,-0.838759,0.641,0.016
24531,0,817.667,0.88,1,0.642652,-0.000576,-0.766158,0.534904,-0.025428,-0.844530,0.631,-0.016
24532,0,817.700,0.88,1,0.655036,0.003295,-0.755591,0.547631,-0.020416,-0.836471,0.647,-0.011
24533,0,817.733,0.88,1,0.640653,-0.002476,-0.767827,0.536680,-0.028201,-0.843315,0.631,-0.019
24534,0,817.767,0.88,1,0.651546,0.009324,-0.758552,0.544360,-0.012941,-0.838752,0.643,-0.002
24535,0,817.800,0.88,1,0.655082,0.010268,-0.755488,0.549638,-0.012896,-0.835303,0.648,-0.002
24536,0,817.833,0.88,1,0.654223,0.012531,-0.756198,0.550784,-0.013515,-0.834538,0.648,-0.001
24537,0,817.867,0.88,1,0.647329,0.048196,-0.760685,0.556112,0.021705,-0.830824,0.647,0.044
24538,0,817.900,0.88,1,0.644492,0.067176,-0.761654,0.559802,0.040770,-0.827623,0.648,0.068
24539,0,817.933,0.88,1,0.647763,0.079473,-0.757686,0.559759,0.055893,-0.826768,0.651,0.085
24540,0,817.967,0.88,1,0.652658,0.074639,-0.753967,0.565128,0.052070,-0.823358,0.657,0.080
24541,0,818.000,0.88,1,0.658732,0.065734,-0.749501,0.567531,0.045115,-0.822115,0.663,0.070
24542,0,818.033,0.88,1,0.660062,0.052432,-0.749379,0.573067,0.031557,-0.818901,0.666,0.054
24543,0,818.067,0.88,1,0.666802,0.023883,-0.744852,0.573583,0.005884,-0.819126,0.671,0.019
24544,0,818.100,0.88,1,0.674741,0.022388,-0.737715,0.576517,0.006179,-0.817062,0.678,0.018
24545,0,818.133,0.88,1,0.672836,0.023343,-0.739423,0.575175,0.007597,-0.817995,0.676,0.020
24546,0,818.167,0.88,1,0.676103,0.012952,-0.736693,0.575357,-0.001264,-0.817902,0.678,0.008
24547,0,818.200,0.88,1,0.678357,0.013647,-0.734606,0.581239,-0.000204,-0.813733,0.683,0.009
24548,0,818.233,0.98,1,0.669698,0.009825,-0.742569,0.563939,0.017150,-0.825638,0.667,0.017
24549,0,818.267,0.88,1,0.672740,-0.000846,-0.739878,0.573534,0.001639,-0.819180,0.674,0.001
24550,0,818.300,0.88,1,0.677154,-0.006623,-0.735812,0.575611,-0.004766,-0.817710,0.679,-0.007
24551,0,818.333,0.88,1,0.681428,0.009437,-0.731825,0.586886,0.008732,-0.809623,0.688,0.012
24552,0,818.367,0.88,1,0.682808,0.020462,-0.730311,0.590773,0.021053,-0.806563,0.692,0.027
24553,0,818.400,0.98,1,0.829460,0.077801,-0.553122,0.784518,0.091696,-0.613289,0.945,0.144
24554,0,818.433,0.98,1,0.827180,0.076367,-0.556723,0.770331,0.092263,-0.630934,0.932,0.141
24555,0,818.467,0.98,1,0.807507,0.103649,-0.580681,0.745852,0.125275,-0.654225,0.899,0.183
24556,0,818.500,0.98,1,0.793214,0.105656,-0.599707,0.728368,0.125891,-0.673522,0.874,0.180
24557,0,818.533,0.98,1,0.788516,0.115086,-0.604151,0.727878,0.134300,-0.672426,0.871,0.193
24558,0,818.567,0.98,1,0.790554,0.093079,-0.605277,0.725217,0.111102,-0.679498,0.868,0.158
24559,0,818.600,0.98,1,0.805144,0.083850,-0.587122,0.745499,0.099377,-0.659057,0.894,0.146
24560,0,818.633,0.98,1,0.822124,0.063077,-0.565804,0.771699,0.074637,-0.631594,0.926,0.115
24561,0,818.667,0.98,1,0.833428,0.062813,-0.549046,0.785562,0.075161,-0.614201,0.948,0.118
24562,0,818.700,0.98,1,0.838375,0.052398,-0.542569,0.797294,0.063721,-0.600218,0.961,0.101
24563,0,818.733,0.98,1,0.853882,0.040427,-0.518895,0.826494,0.048550,-0.560848,1.000,0.082
24564,0,818.767,0.98,1,0.853141,0.035352,-0.520481,0.829296,0.043902,-0.557083,1.001,0.073
24565,0,818.800,0.98,1,0.852091,0.042837,-0.521637,0.825373,0.056409,-0.561762,0.997,0.091
24566,0,818.833,0.98,1,0.852667,0.054985,-0.519553,0.821600,0.072959,-0.565377,0.996,0.117
24567,0,818.867,0.98,1,0.848294,0.084112,-0.522803,0.813874,0.111379,-0.570266,0.989,0.177
24568,0,818.900,0.98,1,0.840094,0.121057,-0.528761,0.802666,0.157793,-0.575178,0.979,0.247
24569,0,818.933,0.98,1,0.835470,0.135488,-0.532573,0.808721,0.178760,-0.560371,0.984,0.280
24570,0,818.967,0.28,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24571,0,819.000,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24572,0,819.033,0.98,1,0.852666,0.055405,-0.519511,0.817332,0.064230,-0.572576,0.992,0.109
24573,0,819.067,0.98,1,0.828638,0.070746,-0.555296,0.782325,0.086938,-0.616774,0.942,0.134
24574,0,819.100,0.98,1,0.824884,0.103984,-0.555656,0.779018,0.129991,-0.613379,0.941,0.198
24575,0,819.133,0.98,1,0.825609,0.118461,-0.551667,0.775679,0.151658,-0.612635,0.942,0.228
24576,0,819.167,0.98,1,0.821085,0.120739,-0.557890,0.763382,0.152489,-0.627690,0.928,0.227
24577,0,819.200,0.88,1,0.689675,-0.010203,-0.724047,0.591925,0.003155,-0.805987,0.697,-0.005
24578,0,819.233,0.88,1,0.680641,-0.008149,-0.732572,0.580130,-0.004266,-0.814513,0.684,-0.008
24579,0,819.267,0.88,1,0.677342,0.009750,-0.735604,0.573201,0.015406,-0.819270,0.677,0.016
24580,0,819.300,0.77,1,0.674450,0.035323,-0.737475,0.565751,0.043154,-0.823446,0.671,0.050
24581,0,819.333,0.77,1,0.668718,0.040918,-0.742389,0.561406,0.046637,-0.826226,0.665,0.056
24582,0,819.367,0.88,1,0.662699,0.028188,-0.748355,0.554959,0.033329,-0.831209,0.657,0.039
24583,0,819.400,0.88,1,0.672623,0.014819,-0.739837,0.567533,0.018922,-0.823133,0.671,0.022
24584,0,819.433,0.88,1,0.674217,0.018355,-0.738305,0.577153,0.016988,-0.816459,0.678,0.023
24585,0,819.467,0.88,1,0.687558,0.023280,-0.725756,0.596069,0.018893,-0.802711,0.699,0.028
24586,0,819.500,0.98,1,0.665603,0.042200,-0.745112,0.573760,0.036333,-0.818217,0.670,0.050
24587,0,819.533,0.88,1,0.671939,0.020771,-0.740315,0.573966,0.018829,-0.818663,0.674,0.025
24588,0,819.567,0.88,1,0.684855,0.001335,-0.728679,0.587514,0.001608,-0.809212,0.691,0.002
24589,0,819.600,0.88,1,0.682354,-0.003469,-0.731014,0.581675,0.000211,-0.813421,0.686,-0.002
24590,0,819.633,0.88,1,0.686365,-0.004134,-0.727246,0.587818,0.000178,-0.808993,0.692,-0.003
24591,0,819.667,0.88,1,0.684350,0.008089,-0.729109,0.583179,0.016631,-0.812173,0.688,0.016
24592,0,819.700,0.88,1,0.683274,0.004056,-0.730151,0.586504,0.013041,-0.809841,0.690,0.011
24593,0,819.733,0.88,1,0.685180,0.012416,-0.728268,0.591185,0.023048,-0.806207,0.694,0.023
24594,0,819.767,0.88,1,0.684562,0.010529,-0.728878,0.585360,0.024650,-0.810399,0.690,0.023
24595,0,819.800,0.93,1,0.682704,0.013500,-0.730571,0.586008,0.027589,-0.809836,0.689,0.027
24596,0,819.833,0.88,1,0.684336,0.009964,-0.729099,0.587308,0.024069,-0.809006,0.691,0.022
24597,0,819.867,0.88,1,0.683286,0.023527,-0.729772,0.593449,0.031757,-0.804245,0.694,0.036
24598,0,819.900,0.88,1,0.690230,0.038593,-0.722560,0.601678,0.045473,-0.797444,0.704,0.055
24599,0,819.933,0.77,1,0.691816,0.023695,-0.721685,0.596506,0.034299,-0.801876,0.702,0.038
24600,0,819.967,0.88,1,0.687016,0.021750,-0.726317,0.589734,0.032064,-0.806960,0.694,0.035
24601,0,820.000,0.77,1,0.694395,0.010407,-0.719519,0.597182,0.019410,-0.801871,0.704,0.020
24602,0,820.033,0.77,1,0.702530,0.029733,-0.711033,0.614996,0.038677,-0.787581,0.721,0.046
24603,0,820.067,0.77,1,0.715341,0.040129,-0.697623,0.629797,0.050390,-0.775124,0.740,0.061
24604,0,820.100,0.77,1,0.731281,0.034008,-0.681228,0.652019,0.042068,-0.757034,0.766,0.053
24605,0,820.133,0.77,1,0.748683,0.034182,-0.662047,0.665879,0.042581,-0.744844,0.788,0.055
24606,0,820.167,0.77,1,0.746397,0.035481,-0.664554,0.665295,0.044525,-0.745251,0.786,0.057
24607,0,820.200,0.77,1,0.738951,0.047918,-0.672053,0.659892,0.055968,-0.749273,0.777,0.073
24608,0,820.233,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24609,0,820.267,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24610,0,820.300,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24611,0,820.333,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24612,0,820.367,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24613,0,820.400,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24614,0,820.433,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24615,0,820.467,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24616,0,820.500,0.98,1,0.870163,0.047584,-0.490461,0.847830,0.052369,-0.527675,1.036,0.098
24617,0,820.533,0.98,1,0.874402,0.032439,-0.484117,0.854524,0.026599,-0.518730,1.045,0.059
24618,0,820.567,0.98,1,0.880087,0.010175,-0.474703,0.859992,0.000380,-0.510307,1.056,0.011
24619,0,820.600,0.98,1,0.876523,0.001488,-0.481357,0.859763,-0.010252,-0.510591,1.052,-0.009
24620,0,820.633,0.98,1,0.879731,-0.011085,-0.475343,0.860665,-0.021503,-0.508717,1.056,-0.033
24621,0,820.667,0.98,1,0.881261,-0.026995,-0.471859,0.864633,-0.038626,-0.500916,1.062,-0.067
24622,0,820.700,0.98,1,0.881697,-0.041180,-0.470015,0.864402,-0.052455,-0.500058,1.064,-0.096
24623,0,820.733,0.98,1,0.879039,-0.049205,-0.474204,0.863180,-0.059155,-0.501418,1.060,-0.111
24624,0,820.767,0.98,1,0.874961,-0.054741,-0.481089,0.858373,-0.063521,-0.509078,1.052,-0.119
24625,0,820.800,0.98,1,0.875457,-0.064977,-0.478908,0.854522,-0.073096,-0.514247,1.050,-0.138
24626,0,820.833,0.98,1,0.869234,-0.083283,-0.487336,0.837661,-0.088457,-0.538981,1.029,-0.166
24627,0,820.867,0.98,1,0.864462,-0.080956,-0.496136,0.829550,-0.084547,-0.551995,1.017,-0.157
24628,0,820.900,0.98,1,0.859470,-0.066375,-0.506858,0.827609,-0.069932,-0.556932,1.008,-0.127
24629,0,820.933,0.98,1,0.856920,-0.053497,-0.512666,0.824802,-0.055971,-0.562645,1.002,-0.101
24630,0,820.967,0.98,1,0.857790,-0.043020,-0.512196,0.827912,-0.045861,-0.558980,1.005,-0.083
24631,0,821.000,0.98,1,0.856719,-0.031654,-0.514812,0.818545,-0.030939,-0.573609,0.995,-0.057
24632,0,821.033,0.98,1,0.855103,-0.007979,-0.518397,0.815957,-0.003196,-0.578104,0.990,-0.010
24633,0,821.067,0.98,1,0.842711,0.025800,-0.537748,0.798010,0.038985,-0.601382,0.964,0.057
24634,0,821.100,0.98,1,0.837702,0.046193,-0.544170,0.786553,0.066698,-0.613910,0.951,0.097
24635,0,821.133,0.98,1,0.832866,0.056697,-0.550563,0.779039,0.078978,-0.621981,0.942,0.115
24636,0,821.167,0.98,1,0.831467,0.039866,-0.554142,0.781970,0.060127,-0.620409,0.942,0.085
24637,0,821.200,0.98,1,0.838591,0.030863,-0.543887,0.789261,0.051750,-0.611873,0.953,0.071
24638,0,821.233,0.98,1,0.849194,0.008223,-0.528017,0.802514,0.025046,-0.596107,0.973,0.030
24639,0,821.267,0.98,1,0.853184,0.016316,-0.521355,0.817006,0.036464,-0.575476,0.990,0.048
24640,0,821.300,0.98,1,0.859559,0.008551,-0.510964,0.829342,0.027644,-0.558057,1.006,0.034
24641,0,821.333,0.98,1,0.865802,0.013700,-0.500199,0.839225,0.032448,-0.542815,1.022,0.044
24642,0,821.367,0.98,1,0.865743,0.018842,-0.500134,0.840317,0.042866,-0.540397,1.023,0.059
24643,0,821.400,0.98,1,0.863433,0.025614,-0.503813,0.839672,0.053842,-0.540419,1.021,0.076
24644,0,821.433,0.98,1,0.856304,0.023534,-0.515935,0.837141,0.052185,-0.544492,1.011,0.071
24645,0,821.467,0.98,1,0.856331,0.022590,-0.515934,0.832336,0.048578,-0.552139,1.007,0.067
24646,0,821.500,0.98,1,0.858497,0.026178,-0.512149,0.833363,0.053169,-0.550163,1.010,0.075
24647,0,821.533,0.98,1,0.859666,0.024317,-0.510278,0.843185,0.046700,-0.535591,1.020,0.068
24648,0,821.567,0.98,1,0.857016,0.019063,-0.514936,0.846241,0.039349,-0.531346,1.020,0.056
24649,0,821.600,0.98,1,0.859967,0.006746,-0.510305,0.846424,0.026435,-0.531853,1.023,0.032
24650,0,821.633,0.98,1,0.859886,0.002359,-0.510481,0.845095,0.023573,-0.534097,1.021,0.025
24651,0,821.667,0.98,1,0.856144,0.001642,-0.516735,0.850855,0.028239,-0.524641,1.023,0.029
24652,0,821.700,0.98,1,0.858565,-0.002798,-0.512697,0.849170,0.028636,-0.527343,1.024,0.025
24653,0,821.733,0.98,1,0.854006,-0.012296,-0.520118,0.847381,0.019321,-0.530633,1.018,0.007
24654,0,821.767,0.98,1,0.854635,-0.014938,-0.519014,0.846116,0.015285,-0.532780,1.017,0.000
24655,0,821.800,0.98,1,0.855053,-0.010833,-0.518427,0.844995,0.022973,-0.534280,1.016,0.012
24656,0,821.833,0.98,1,0.856449,-0.008213,-0.516166,0.847674,0.025857,-0.529887,1.020,0.017
24657,0,821.867,0.98,1,0.857891,-0.001098,-0.513830,0.848568,0.037963,-0.527722,1.023,0.035
24658,0,821.900,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24659,0,821.933,0.98,1,0.857998,0.030536,-0.512745,0.859009,0.080624,-0.505572,1.035,0.109
24660,0,821.967,0.98,1,0.866420,0.025989,-0.498639,0.862628,0.080482,-0.499396,1.047,0.106
24661,0,822.000,0.98,1,0.858537,0.083997,-0.505825,0.854581,0.137545,-0.500772,1.040,0.217
24662,0,822.033,0.98,1,0.858798,0.105583,-0.501316,0.848004,0.160076,-0.505238,1.038,0.258
24663,0,822.067,0.98,1,0.858019,0.116066,-0.500332,0.844487,0.171607,-0.507339,1.036,0.278
24664,0,822.100,0.98,1,0.858558,0.112166,-0.500296,0.842516,0.165847,-0.512505,1.034,0.268
24665,0,822.133,0.98,1,0.860261,0.107333,-0.498428,0.838343,0.158801,-0.521501,1.030,0.255
24666,0,822.167,0.98,1,0.858383,0.105256,-0.502096,0.835263,0.155347,-0.527450,1.025,0.248
24667,0,822.200,0.98,1,0.858868,0.105425,-0.501230,0.832055,0.156796,-0.532071,1.022,0.249
24668,0,822.233,0.98,1,0.854139,0.105179,-0.509297,0.828252,0.157475,-0.537773,1.014,0.246
24669,0,822.267,0.98,1,0.853934,0.111918,-0.508203,0.827781,0.166151,-0.535885,1.015,0.260
24670,0,822.300,0.98,1,0.853231,0.124698,-0.506406,0.833062,0.181316,-0.522620,1.023,0.289
24671,0,822.333,0.98,1,0.850750,0.144767,-0.505239,0.828672,0.203914,-0.521270,1.022,0.327
24672,0,822.367,0.98,1,0.846298,0.161430,-0.507662,0.820315,0.221633,-0.527221,1.015,0.355
24673,0,822.400,0.98,1,0.839009,0.175289,-0.515110,0.818528,0.236298,-0.523618,1.011,0.377
24674,0,822.433,0.98,1,0.837665,0.200443,-0.508075,0.806590,0.259261,-0.531222,1.007,0.416
24675,0,822.467,0.98,1,0.832768,0.209168,-0.512588,0.801632,0.268633,-0.534063,1.001,0.428
24676,0,822.500,0.98,1,0.830659,0.209245,-0.515967,0.798160,0.269343,-0.538882,0.996,0.426
24677,0,822.533,0.98,1,0.833250,0.195216,-0.517287,0.803596,0.259476,-0.535636,0.999,0.408
24678,0,822.567,0.98,1,0.838950,0.174548,-0.515456,0.809178,0.234636,-0.538680,1.002,0.370
24679,0,822.600,0.98,1,0.846748,0.145317,-0.511762,0.818544,0.204381,-0.536856,1.009,0.322
24680,0,822.633,0.98,1,0.850644,0.120723,-0.511694,0.820591,0.180656,-0.542212,1.008,0.279
24681,0,822.667,0.98,1,0.852316,0.108200,-0.511713,0.821878,0.170733,-0.543477,1.008,0.258
24682,0,822.700,0.98,1,0.852094,0.099377,-0.513868,0.818893,0.167141,-0.549071,1.004,0.246
24683,0,822.733,0.98,1,0.851912,0.083804,-0.516935,0.820747,0.155384,-0.549755,1.003,0.221
24684,0,822.767,0.98,1,0.851491,0.073402,-0.519207,0.820704,0.146939,-0.552136,1.001,0.203
24685,0,822.800,0.57,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24686,0,822.833,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24687,0,822.867,0.98,1,0.839826,0.115787,-0.530364,0.794749,0.118270,-0.595303,0.968,0.205
24688,0,822.900,0.98,1,0.849764,0.106032,-0.516390,0.811598,0.108838,-0.573989,0.990,0.195
24689,0,822.933,0.98,1,0.853408,0.091219,-0.513200,0.824194,0.092610,-0.558684,1.002,0.170
24690,0,822.967,0.98,1,0.859195,0.080735,-0.505239,0.827811,0.082231,-0.554947,1.010,0.153
24691,0,823.000,0.98,1,0.861502,0.072909,-0.502492,0.827558,0.076238,-0.556180,1.011,0.140
24692,0,823.033,0.98,1,0.854002,0.075923,-0.514700,0.820553,0.082445,-0.565593,0.998,0.146
24693,0,823.067,0.98,1,0.857161,0.064451,-0.511001,0.819636,0.071577,-0.568395,0.999,0.125
24694,0,823.100,0.98,1,0.848969,0.075953,-0.522956,0.809900,0.087016,-0.580078,0.984,0.147
24695,0,823.133,0.98,1,0.848305,0.076929,-0.523890,0.809406,0.089573,-0.580379,0.983,0.150
24696,0,823.167,0.98,1,0.847501,0.075009,-0.525468,0.808091,0.087358,-0.582543,0.981,0.146
24697,0,823.200,0.98,1,0.849922,0.074035,-0.521681,0.819609,0.084919,-0.566595,0.993,0.145
24698,0,823.233,0.98,1,0.853106,0.068229,-0.517258,0.823217,0.077049,-0.562474,0.999,0.134
24699,0,823.267,0.98,1,0.855090,0.072505,-0.513385,0.826642,0.080503,-0.556940,1.004,0.142
24700,0,823.300,0.98,1,0.857652,0.064298,-0.510195,0.837138,0.069904,-0.542506,1.015,0.127
24701,0,823.333,0.98,1,0.864274,0.049804,-0.500549,0.843649,0.050910,-0.534476,1.026,0.097
24702,0,823.367,0.98,1,0.867343,0.044815,-0.495689,0.846245,0.043971,-0.530977,1.031,0.086
24703,0,823.400,0.98,1,0.864939,0.050057,-0.499375,0.850684,0.048586,-0.523427,1.033,0.096
24704,0,823.433,0.98,1,0.861087,0.059493,-0.504965,0.842753,0.065056,-0.534355,1.023,0.119
24705,0,823.467,0.98,1,0.856309,0.065650,-0.512275,0.837673,0.077029,-0.540714,1.015,0.135
24706,0,823.500,0.98,1,0.857454,0.069841,-0.509798,0.838807,0.084358,-0.537853,1.018,0.146
24707,0,823.533,0.98,1,0.855467,0.075355,-0.512345,0.839324,0.093456,-0.535538,1.017,0.160
24708,0,823.567,0.98,1,0.855890,0.087504,-0.509701,0.846153,0.105477,-0.522399,1.026,0.185
24709,0,823.600,0.98,1,0.855201,0.092546,-0.509967,0.844568,0.106977,-0.524653,1.024,0.191
24710,0,823.633,0.98,1,0.856171,0.108200,-0.505237,0.847495,0.119249,-0.517236,1.030,0.219
24711,0,823.667,0.98,1,0.856775,0.107355,-0.504392,0.855846,0.111802,-0.505004,1.038,0.214
24712,0,823.700,0.98,1,0.862155,0.120792,-0.492035,0.855011,0.128807,-0.502360,1.046,0.246
24713,0,823.733,0.98,1,0.862496,0.111858,-0.493546,0.856471,0.119443,-0.502186,1.046,0.228
24714,0,823.767,0.98,1,0.864182,0.100969,-0.492945,0.852627,0.107327,-0.511378,1.041,0.204
24715,0,823.800,0.98,1,0.866077,0.097000,-0.490410,0.852262,0.101100,-0.513252,1.042,0.195
24716,0,823.833,0.98,1,0.866257,0.102921,-0.488883,0.851830,0.105170,-0.513152,1.043,0.205
24717,0,823.867,0.98,1,0.867038,0.112740,-0.485319,0.851106,0.115455,-0.512142,1.045,0.225
24718,0,823.900,0.98,1,0.859934,0.133196,-0.492719,0.839219,0.139205,-0.525674,1.031,0.261
24719,0,823.933,0.98,1,0.855909,0.137746,-0.498444,0.842882,0.140847,-0.519339,1.031,0.267
24720,0,823.967,0.98,1,0.862469,0.132384,-0.488488,0.847785,0.131269,-0.513838,1.041,0.257
24721,0,824.000,0.98,1,0.859612,0.137374,-0.492134,0.848808,0.135429,-0.511061,1.040,0.266
24722,0,824.033,0.98,1,0.859476,0.143919,-0.490498,0.843159,0.145260,-0.517670,1.036,0.279
24723,0,824.067,0.98,1,0.851759,0.154293,-0.500701,0.824829,0.160244,-0.542198,1.014,0.293
24724,0,824.100,0.98,1,0.848462,0.149773,-0.507622,0.815099,0.156797,-0.557700,1.001,0.280
24725,0,824.133,0.98,1,0.842518,0.143973,-0.519072,0.801201,0.149401,-0.579445,0.982,0.261
24726,0,824.167,0.98,1,0.840514,0.137090,-0.524160,0.794315,0.140310,-0.591081,0.972,0.244
24727,0,824.200,0.98,1,0.835664,0.125632,-0.534680,0.786986,0.125255,-0.604123,0.959,0.217
24728,0,824.233,0.98,1,0.826563,-0.004777,-0.562824,0.767720,-0.021057,-0.640439,0.924,-0.021
24729,0,824.267,0.03,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24730,0,824.300,0.22,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24731,0,824.333,0.28,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24732,0,824.367,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24733,0,824.400,0.28,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
24734,0,824.433,0.68,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000,0.000
